Node,Node type,Lat,Lon,Weight 1,Edge1,Edge1 Name,Type,Weight 2,Edge2,Edge2 Name,Type,Weight 3,Edge3,Edge3 Name,Type,Weight 4,Edge4,Edge4 Name,Type,Weight 5,Edge5,Edge5 Name,Type
21 EDGEDALE PLAINS MEE TOH SCHOOL SINGAPORE 828867,HDB,1.3948536,103.9085726,236,MERIDIAN LRT STATION[PE2],walking,walk,196,MERIDIAN STN EXIT A (65169),walking,walk,270,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,
6 TEBING LANE SINGAPORE 828835,HDB,1.3923964,103.9166622,241,RIVIERA LRT STATION[PE4],walking,walk,202,RIVIERA STN EXIT A (65239),walking,walk,232,RIVIERA STN EXIT B (65231),walking,walk,306,AFT PUNGGOL FIELD (65529),walking,walk,,,,
10 TEBING LANE SINGAPORE 828836,HDB,1.3930427,103.9174014,213,RIVIERA LRT STATION[PE4],walking,walk,192,RIVIERA STN EXIT A (65239),walking,walk,228,RIVIERA STN EXIT B (65231),walking,walk,408,AFT PUNGGOL FIELD (65529),walking,walk,,,,
21A TEBING LANE PUNGGOL NEIGHBOURHOOD POLICE CENTRE SINGAPORE 828837,HDB,1.3941965,103.9169433,93,RIVIERA LRT STATION[PE4],walking,walk,101,RIVIERA STN EXIT A (65239),walking,walk,131,RIVIERA STN EXIT B (65231),walking,walk,298,AFT PUNGGOL CTRL (65181),walking,walk,,,,
1 TEBING LANE SINGAPORE 828838,HDB,1.3926878,103.9153638,220,RIVIERA LRT STATION[PE4],walking,walk,174,RIVIERA STN EXIT A (65239),walking,walk,182,RIVIERA STN EXIT B (65231),walking,walk,194,AFT PUNGGOL FIELD (65529),walking,walk,,,,
3 TEBING LANE PUNGGOL JOINT TEMPLE SINGAPORE 828849,HDB,1.3923077,103.915485,255,RIVIERA LRT STATION[PE4],walking,walk,181,AFT PUNGGOL FIELD (65529),walking,walk,208,RIVIERA STN EXIT A (65239),walking,walk,221,RIVIERA STN EXIT B (65231),walking,walk,,,,
103 EDGEFIELD PLAINS SINGAPORE 820103,HDB,1.3974734,103.9048218,236,COVE LRT STATION[PE1],walking,walk,131,OPP BLK 103A (65071),walking,walk,162,BLK 102C (65079),walking,walk,,,,,,,,
105 EDGEFIELD PLAINS MULTI STOREY CAR PARK SINGAPORE 820105,HDB,1.3972294,103.9055909,229,COVE LRT STATION[PE1],walking,walk,190,COVE STN EXIT A (65159),walking,walk,210,OPP BLK 103A (65071),walking,walk,,,,,,,,
111 EDGEFIELD PLAINS SINGAPORE 820111,HDB,1.3966779,103.9065791,262,MERIDIAN LRT STATION[PE2],walking,walk,210,COVE STN EXIT A (65159),walking,walk,,,,,,,,,,,,
112 EDGEFIELD PLAINS SINGAPORE 820112,HDB,1.3962452,103.9070873,218,MERIDIAN LRT STATION[PE2],walking,walk,211,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,,,,,
113 EDGEFIELD PLAINS SINGAPORE 820113,HDB,1.3960116,103.9071815,220,MERIDIAN LRT STATION[PE2],walking,walk,218,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,,,,,
114 EDGEFIELD PLAINS SINGAPORE 820114,HDB,1.3957997,103.9075556,199,MERIDIAN LRT STATION[PE2],walking,walk,202,MERIDIAN STN EXIT A (65169),walking,walk,206,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,
115 EDGEFIELD PLAINS SINGAPORE 820115,HDB,1.3951285,103.9072584,274,MERIDIAN LRT STATION[PE2],walking,walk,267,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,,,,,
116 EDGEFIELD PLAINS SINGAPORE 820116,HDB,1.3954157,103.9069122,281,MERIDIAN LRT STATION[PE2],walking,walk,284,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,,,,,
117 EDGEFIELD PLAINS SINGAPORE 820117,HDB,1.3957874,103.9066178,287,MERIDIAN LRT STATION[PE2],walking,walk,283,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,,,,,
118 EDGEFIELD PLAINS SINGAPORE 820118,HDB,1.3962071,103.9061471,319,MERIDIAN LRT STATION[PE2],walking,walk,268,COVE STN EXIT A (65159),walking,walk,,,,,,,,,,,,
119 EDGEFIELD PLAINS MULTI STOREY CAR PARK SINGAPORE 820119,HDB,1.3954532,103.9065145,315,MERIDIAN LRT STATION[PE2],walking,walk,315,MERIDIAN STN EXIT B (65161),walking,walk,,,,,,,,,,,,
176 EDGEFIELD PLAINS SINGAPORE 820176,HDB,1.3982207,103.9091576,143,MERIDIAN LRT STATION[PE2],walking,walk,117,MERIDIAN STN EXIT B (65161),walking,walk,187,BLK 178 (65249),walking,walk,192,MERIDIAN STN EXIT A (65169),walking,walk,,,,
178 EDGEFIELD PLAINS SINGAPORE 820178,HDB,1.3994065,103.908431,272,COVE LRT STATION[PE1],walking,walk,32,BLK 178 (65249),walking,walk,88,BLK 196C (65241),walking,walk,210,COVE STN EXIT B (65151),walking,walk,,,,
179 EDGEFIELD PLAINS SINGAPORE 820179,HDB,1.3995439,103.9089291,288,MERIDIAN LRT STATION[PE2],walking,walk,76,BLK 178 (65249),walking,walk,145,BLK 196C (65241),walking,walk,195,OPP BLK 188 (65271),walking,walk,,,,
180 EDGEFIELD PLAINS MULTI STOREY CAR PARK SINGAPORE 820180,HDB,1.3986122,103.9093498,190,MERIDIAN LRT STATION[PE2],walking,walk,165,MERIDIAN STN EXIT B (65161),walking,walk,167,BLK 178 (65249),walking,walk,196,BLK 196C (65241),walking,walk,,,,
181 EDGEFIELD PLAINS SINGAPORE 820181,HDB,1.3991443,103.9089833,243,MERIDIAN LRT STATION[PE2],walking,walk,98,BLK 178 (65249),walking,walk,145,BLK 196C (65241),walking,walk,205,OPP BLK 188 (65271),walking,walk,,,,
182 EDGEFIELD PLAINS SINGAPORE 820182,HDB,1.3989218,103.9093113,223,MERIDIAN LRT STATION[PE2],walking,walk,142,BLK 178 (65249),walking,walk,184,BLK 196C (65241),walking,walk,187,OPP BLK 188 (65271),walking,walk,,,,
183 EDGEFIELD PLAINS SINGAPORE 820183,HDB,1.39881,103.9098456,230,MERIDIAN LRT STATION[PE2],walking,walk,142,BET BLKS 187/188 (65279),walking,walk,155,OPP BLK 188 (65271),walking,walk,199,BLK 178 (65249),walking,walk,,,,
184 EDGEFIELD PLAINS SINGAPORE 820184,HDB,1.3985158,103.9101406,220,MERIDIAN LRT STATION[PE2],walking,walk,131,BET BLKS 187/188 (65279),walking,walk,169,OPP BLK 188 (65271),walking,walk,212,MERIDIAN STN EXIT B (65161),walking,walk,,,,
185 EDGEFIELD PLAINS SINGAPORE 820185,HDB,1.3980681,103.9101669,185,MERIDIAN LRT STATION[PE2],walking,walk,167,BET BLKS 187/188 (65279),walking,walk,186,MERIDIAN STN EXIT B (65161),walking,walk,203,MERIDIAN STN EXIT A (65169),walking,walk,,,,
193 EDGEFIELD PLAINS SINGAPORE 820193,HDB,1.3999679,103.909013,335,MERIDIAN LRT STATION[PE2],walking,walk,92,BLK 178 (65249),walking,walk,173,BLK 196C (65241),walking,walk,181,OPP BLK 188 (65271),walking,walk,,,,
614 EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 820614,HDB,1.4033145,103.9096798,248,DAMAI LRT STATION[PE7],walking,walk,118,DAMAI STN EXIT B (65301),walking,walk,125,OPP PUNGGOL SEC SCH (65389),walking,walk,138,PUNGGOL SEC SCH (65381),walking,walk,,,,
615 EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 820615,HDB,1.4039744,103.9097879,196,DAMAI LRT STATION[PE7],walking,walk,48,DAMAI STN EXIT B (65301),walking,walk,129,DAMAI STN EXIT A (65309),walking,walk,193,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
668 EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 820668,HDB,1.4051076,103.9130724,318,OASIS LRT STATION[PE6],walking,walk,93,BLK 670A (65399),walking,walk,105,BLK 672A (65391),walking,walk,289,OASIS STN EXIT A (65319),walking,walk,,,,
669 EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 820669,HDB,1.4052044,103.913815,349,OASIS LRT STATION[PE6],walking,walk,151,BLK 670A (65399),walking,walk,162,BLK 672A (65391),walking,walk,329,OASIS STN EXIT A (65319),walking,walk,,,,
670 EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 820670,HDB,1.4058224,103.9132458,400,OASIS LRT STATION[PE6],walking,walk,72,BLK 670A (65399),walking,walk,81,BLK 672A (65391),walking,walk,371,OASIS STN EXIT A (65319),walking,walk,,,,
671 EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 820671,HDB,1.4056605,103.9119913,383,DAMAI LRT STATION[PE7],walking,walk,63,BLK 672A (65391),walking,walk,69,BLK 670A (65399),walking,walk,298,DAMAI STN EXIT B (65301),walking,walk,,,,
672 EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 820672,HDB,1.4070637,103.9117556,408,DAMAI LRT STATION[PE7],walking,walk,156,BLK 672A (65391),walking,walk,168,BLK 670A (65399),walking,walk,374,DAMAI STN EXIT A (65309),walking,walk,,,,
673 EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 820673,HDB,1.4065539,103.9119673,405,DAMAI LRT STATION[PE7],walking,walk,96,BLK 672A (65391),walking,walk,108,BLK 670A (65399),walking,walk,354,DAMAI STN EXIT B (65301),walking,walk,,,,
674 EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 820674,HDB,1.4072137,103.9103675,296,DAMAI LRT STATION[PE7],walking,walk,281,BLK 672A (65391),walking,walk,,,,,,,,,,,,
103A EDGEFIELD PLAINS SINGAPORE 821103,HDB,1.3982553,103.904754,176,COVE LRT STATION[PE1],walking,walk,71,OPP BLK 103A (65071),walking,walk,75,BLK 102C (65079),walking,walk,213,COVE STN EXIT A (65159),walking,walk,,,,
104A EDGEFIELD PLAINS SINGAPORE 821104,HDB,1.3968057,103.9050542,291,COVE LRT STATION[PE1],walking,walk,208,OPP BLK 103A (65071),walking,walk,,,,,,,,,,,,
105A EDGEFIELD PLAINS SINGAPORE 821105,HDB,1.3969413,103.9057295,259,COVE LRT STATION[PE1],walking,walk,208,COVE STN EXIT A (65159),walking,walk,,,,,,,,,,,,
107A EDGEFIELD PLAINS SINGAPORE 821107,HDB,1.3971988,103.9068258,234,MERIDIAN LRT STATION[PE2],walking,walk,153,COVE STN EXIT A (65159),walking,walk,185,COVE STN EXIT B (65151),walking,walk,206,MERIDIAN STN EXIT B (65161),walking,walk,,,,
176A EDGEFIELD PLAINS SINGAPORE 821176,HDB,1.3988608,103.9082666,224,MERIDIAN LRT STATION[PE2],walking,walk,74,BLK 196C (65241),walking,walk,86,BLK 178 (65249),walking,walk,181,MERIDIAN STN EXIT B (65161),walking,walk,,,,
614A EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 821614,HDB,1.4035842,103.9092641,201,DAMAI LRT STATION[PE7],walking,walk,97,DAMAI STN EXIT B (65301),walking,walk,151,DAMAI STN EXIT A (65309),walking,walk,172,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
615A EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 821615,HDB,1.4038606,103.909541,189,DAMAI LRT STATION[PE7],walking,walk,58,DAMAI STN EXIT B (65301),walking,walk,128,DAMAI STN EXIT A (65309),walking,walk,187,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
668A EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 821668,HDB,1.4050188,103.9124119,308,OASIS LRT STATION[PE6],walking,walk,89,BLK 670A (65399),walking,walk,96,BLK 672A (65391),walking,walk,271,OASIS STN EXIT A (65319),walking,walk,,,,
669A EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 821669,HDB,1.4049097,103.9139695,325,OASIS LRT STATION[PE6],walking,walk,182,BLK 670A (65399),walking,walk,194,BLK 672A (65391),walking,walk,309,OASIS STN EXIT A (65319),walking,walk,,,,
670A EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 821670,HDB,1.4053834,103.9129608,347,OASIS LRT STATION[PE6],walking,walk,61,BLK 670A (65399),walking,walk,74,BLK 672A (65391),walking,walk,317,OASIS STN EXIT A (65319),walking,walk,,,,
671A EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 821671,HDB,1.4060592,103.9120207,394,DAMAI LRT STATION[PE7],walking,walk,58,BLK 672A (65391),walking,walk,69,BLK 670A (65399),walking,walk,324,DAMAI STN EXIT B (65301),walking,walk,,,,
672A EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 821672,HDB,1.4064142,103.9126204,461,OASIS LRT STATION[PE6],walking,walk,60,BLK 672A (65391),walking,walk,67,BLK 670A (65399),walking,walk,401,DAMAI STN EXIT B (65301),walking,walk,,,,
673A EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 821673,HDB,1.4066767,103.9116133,374,DAMAI LRT STATION[PE7],walking,walk,133,BLK 672A (65391),walking,walk,146,BLK 670A (65399),walking,walk,336,DAMAI STN EXIT A (65309),walking,walk,,,,
103B EDGEFIELD PLAINS SINGAPORE 822103,HDB,1.3977313,103.9046854,223,COVE LRT STATION[PE1],walking,walk,99,OPP BLK 103A (65071),walking,walk,134,BLK 102C (65079),walking,walk,,,,,,,,
104B EDGEFIELD PLAINS SINGAPORE 822104,HDB,1.3966089,103.9053038,304,COVE LRT STATION[PE1],walking,walk,241,OPP BLK 103A (65071),walking,walk,,,,,,,,,,,,
105B EDGEFIELD PLAINS SINGAPORE 822105,HDB,1.3972065,103.9060023,228,COVE LRT STATION[PE1],walking,walk,167,COVE STN EXIT A (65159),walking,walk,195,COVE STN EXIT B (65151),walking,walk,,,,,,,,
107B EDGEFIELD PLAINS SINGAPORE 822107,HDB,1.3968372,103.9072482,186,MERIDIAN LRT STATION[PE2],walking,walk,166,MERIDIAN STN EXIT B (65161),walking,walk,203,COVE STN EXIT A (65159),walking,walk,224,MERIDIAN STN EXIT A (65169),walking,walk,,,,
176B EDGEFIELD PLAINS SINGAPORE 822176,HDB,1.3985574,103.908509,184,MERIDIAN LRT STATION[PE2],walking,walk,115,BLK 196C (65241),walking,walk,123,BLK 178 (65249),walking,walk,143,MERIDIAN STN EXIT B (65161),walking,walk,,,,
614B EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 822614,HDB,1.4029032,103.9100575,303,OASIS LRT STATION[PE6],walking,walk,71,OPP PUNGGOL SEC SCH (65389),walking,walk,98,PUNGGOL SEC SCH (65381),walking,walk,170,DAMAI STN EXIT B (65301),walking,walk,,,,
615B EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 822615,HDB,1.4037459,103.9098829,222,DAMAI LRT STATION[PE7],walking,walk,75,DAMAI STN EXIT B (65301),walking,walk,157,DAMAI STN EXIT A (65309),walking,walk,166,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
668B EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 822668,HDB,1.4047829,103.9129785,281,OASIS LRT STATION[PE6],walking,walk,121,BLK 670A (65399),walking,walk,132,BLK 672A (65391),walking,walk,252,OASIS STN EXIT A (65319),walking,walk,,,,
669B EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 822669,HDB,1.4045361,103.9140128,291,OASIS LRT STATION[PE6],walking,walk,211,BLK 670A (65399),walking,walk,223,BLK 672A (65391),walking,walk,278,OASIS STN EXIT A (65319),walking,walk,,,,
670B EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 822670,HDB,1.4053242,103.9132807,346,OASIS LRT STATION[PE6],walking,walk,93,BLK 670A (65399),walking,walk,104,BLK 672A (65391),walking,walk,319,OASIS STN EXIT A (65319),walking,walk,,,,
671B EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 822671,HDB,1.4061912,103.9116993,363,DAMAI LRT STATION[PE7],walking,walk,97,BLK 672A (65391),walking,walk,108,BLK 670A (65399),walking,walk,305,DAMAI STN EXIT B (65301),walking,walk,,,,
672B EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 822672,HDB,1.4066527,103.9123125,444,DAMAI LRT STATION[PE7],walking,walk,88,BLK 672A (65391),walking,walk,99,BLK 670A (65399),walking,walk,390,DAMAI STN EXIT B (65301),walking,walk,,,,
673B EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 822673,HDB,1.4069776,103.9110415,335,DAMAI LRT STATION[PE7],walking,walk,204,BLK 672A (65391),walking,walk,216,BLK 670A (65399),walking,walk,309,DAMAI STN EXIT A (65309),walking,walk,,,,
103C EDGEFIELD PLAINS SINGAPORE 823103,HDB,1.3972666,103.9045384,273,COVE LRT STATION[PE1],walking,walk,137,OPP BLK 103A (65071),walking,walk,187,BLK 102C (65079),walking,walk,,,,,,,,
105C EDGEFIELD PLAINS SINGAPORE 823105,HDB,1.397672,103.9055988,181,COVE LRT STATION[PE1],walking,walk,153,COVE STN EXIT A (65159),walking,walk,169,BLK 102C (65079),walking,walk,173,COVE STN EXIT B (65151),walking,walk,,,,
107C EDGEFIELD PLAINS SINGAPORE 823107,HDB,1.3966215,103.9076007,151,MERIDIAN LRT STATION[PE2],walking,walk,140,MERIDIAN STN EXIT B (65161),walking,walk,182,MERIDIAN STN EXIT A (65169),walking,walk,240,COVE STN EXIT A (65159),walking,walk,,,,
176C EDGEFIELD PLAINS SINGAPORE 823176,HDB,1.3983106,103.9087837,151,MERIDIAN LRT STATION[PE2],walking,walk,115,MERIDIAN STN EXIT B (65161),walking,walk,156,BLK 196C (65241),walking,walk,159,BLK 178 (65249),walking,walk,,,,
615C EDGEFIELD PLAINS PUNGGOL SPRING SINGAPORE 823615,HDB,1.4035588,103.9101535,258,DAMAI LRT STATION[PE7],walking,walk,107,DAMAI STN EXIT B (65301),walking,walk,145,OPP PUNGGOL SEC SCH (65389),walking,walk,171,PUNGGOL SEC SCH (65381),walking,walk,,,,
669C EDGEFIELD PLAINS SINGAPORE 823669,HDB,1.4052602,103.9144402,384,OASIS LRT STATION[PE6],walking,walk,213,BLK 670A (65399),walking,walk,224,BLK 672A (65391),walking,walk,333,BLK 682A (65371),walking,walk,,,,
670C EDGEFIELD PLAINS WATERWAY RIDGES SINGAPORE 823670,HDB,1.4053429,103.9139333,368,OASIS LRT STATION[PE6],walking,walk,157,BLK 670A (65399),walking,walk,168,BLK 672A (65391),walking,walk,349,OASIS STN EXIT A (65319),walking,walk,,,,
672C EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 823672,HDB,1.407437,103.9111965,380,DAMAI LRT STATION[PE7],walking,walk,227,BLK 672A (65391),walking,walk,239,BLK 670A (65399),walking,walk,,,,,,,,
673C EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 823673,HDB,1.4072216,103.9105919,314,DAMAI LRT STATION[PE7],walking,walk,260,BLK 672A (65391),walking,walk,272,BLK 670A (65399),walking,walk,,,,,,,,
105D EDGEFIELD PLAINS SINGAPORE 824105,HDB,1.3971753,103.9052296,246,COVE LRT STATION[PE1],walking,walk,185,OPP BLK 103A (65071),walking,walk,202,BLK 102C (65079),walking,walk,,,,,,,,
107D EDGEFIELD PLAINS SINGAPORE 824107,HDB,1.396238,103.9080073,129,MERIDIAN LRT STATION[PE2],walking,walk,138,MERIDIAN STN EXIT B (65161),walking,walk,139,MERIDIAN STN EXIT A (65169),walking,walk,,,,,,,,
176D EDGEFIELD PLAINS SINGAPORE 824176,HDB,1.3979424,103.9094482,124,MERIDIAN LRT STATION[PE2],walking,walk,112,MERIDIAN STN EXIT B (65161),walking,walk,162,MERIDIAN STN EXIT A (65169),walking,walk,230,BLK 178 (65249),walking,walk,,,,
670D EDGEFIELD PLAINS SINGAPORE 824670,HDB,1.4056922,103.9136207,394,OASIS LRT STATION[PE6],walking,walk,114,BLK 670A (65399),walking,walk,124,BLK 672A (65391),walking,walk,370,OASIS STN EXIT A (65319),walking,walk,,,,
672D EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 824672,HDB,1.4075903,103.9109236,369,DAMAI LRT STATION[PE7],walking,walk,259,BLK 672A (65391),walking,walk,271,BLK 670A (65399),walking,walk,,,,,,,,
43 EDGEFIELD PLAINS WATERBAY SINGAPORE 828709,HDB,1.4009708,103.9076691,266,COVE LRT STATION[PE1],walking,walk,85,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,117,PUNGGOL SEC/BLK 601B (65281),walking,walk,161,BLK 178 (65249),walking,walk,,,,
45 EDGEFIELD PLAINS WATERBAY SINGAPORE 828710,HDB,1.4007557,103.9085104,326,COVE LRT STATION[PE1],walking,walk,127,BLK 178 (65249),walking,walk,146,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,158,PUNGGOL SEC/BLK 601B (65281),walking,walk,,,,
45A EDGEFIELD PLAINS WATERBAY SINGAPORE 828711,HDB,1.4007063,103.9082244,296,COVE LRT STATION[PE1],walking,walk,118,BLK 178 (65249),walking,walk,132,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,151,PUNGGOL SEC/BLK 601B (65281),walking,walk,,,,
45B EDGEFIELD PLAINS WATERBAY SINGAPORE 828712,HDB,1.4008276,103.9079383,278,COVE LRT STATION[PE1],walking,walk,106,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,132,PUNGGOL SEC/BLK 601B (65281),walking,walk,136,BLK 178 (65249),walking,walk,,,,
47 EDGEFIELD PLAINS WATERBAY SINGAPORE 828713,HDB,1.4012615,103.9074922,278,COVE LRT STATION[PE1],walking,walk,55,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,91,PUNGGOL SEC/BLK 601B (65281),walking,walk,187,OPP BLK 296 (65089),walking,walk,,,,
47A EDGEFIELD PLAINS WATERBAY SINGAPORE 828714,HDB,1.4012729,103.9077648,298,COVE LRT STATION[PE1],walking,walk,53,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,82,PUNGGOL SEC/BLK 601B (65281),walking,walk,189,BLK 178 (65249),walking,walk,,,,
47B EDGEFIELD PLAINS WATERBAY SINGAPORE 828715,HDB,1.4011334,103.9080726,311,COVE LRT STATION[PE1],walking,walk,83,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,101,PUNGGOL SEC/BLK 601B (65281),walking,walk,167,BLK 178 (65249),walking,walk,,,,
71 EDGEFIELD PLAINS OASIS PRIMARY SCHOOL SINGAPORE 828716,HDB,1.4044093,103.9109964,286,DAMAI LRT STATION[PE7],walking,walk,151,DAMAI STN EXIT B (65301),walking,walk,215,DAMAI STN EXIT A (65309),walking,walk,235,BLK 672A (65391),walking,walk,,,,
50 EDGEFIELD PLAINS SINGAPORE 828717,HDB,1.4018537,103.9104099,259,OASIS LRT STATION[PE6],walking,walk,58,OPP PUNGGOL SEC SCH (65389),walking,walk,75,PUNGGOL SEC SCH (65381),walking,walk,212,OPP BLK 188 (65271),walking,walk,,,,
41 EDGEFIELD PLAINS EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869,HDB,1.4002978,103.9074305,197,COVE LRT STATION[PE1],walking,walk,116,BLK 178 (65249),walking,walk,127,BLK 196C (65241),walking,walk,161,OPP PUNGGOL SEC/BLK 195E (65289),walking,walk,,,,
51 EDGEFIELD PLAINS PUNGGOL SECONDARY SCHOOL SINGAPORE 828870,HDB,1.4021263,103.9091193,352,DAMAI LRT STATION[PE7],walking,walk,72,PUNGGOL SEC SCH (65381),walking,walk,106,OPP PUNGGOL SEC SCH (65389),walking,walk,143,PUNGGOL SEC/BLK 601B (65281),walking,walk,,,,
621 EDGEFIELD WALK SINGAPORE 820621,HDB,1.4010196,103.9104751,284,OASIS LRT STATION[PE6],walking,walk,119,OPP BLK 188 (65271),walking,walk,140,PUNGGOL SEC SCH (65381),walking,walk,144,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
621A EDGEFIELD WALK SINGAPORE 821621,HDB,1.4010458,103.9098906,341,OASIS LRT STATION[PE6],walking,walk,114,PUNGGOL SEC SCH (65381),walking,walk,136,OPP PUNGGOL SEC SCH (65389),walking,walk,147,OPP BLK 188 (65271),walking,walk,,,,
621B EDGEFIELD WALK SINGAPORE 822621,HDB,1.4013524,103.9101038,306,OASIS LRT STATION[PE6],walking,walk,87,PUNGGOL SEC SCH (65381),walking,walk,100,OPP PUNGGOL SEC SCH (65389),walking,walk,166,OPP BLK 188 (65271),walking,walk,,,,
1 EDGEFIELD WALK CENTRAL CHRISTIAN CHURCH SINGAPORE 828850,HDB,1.4009149,103.9095926,377,OASIS LRT STATION[PE6],walking,walk,129,PUNGGOL SEC SCH (65381),walking,walk,158,OPP BLK 188 (65271),walking,walk,158,OPP PUNGGOL SEC SCH (65389),walking,walk,,,,
9 SENTUL CRESCENT NURTURESTARS CHILD CARE SINGAPORE 828654,HDB,1.4101133,103.9060319,141,SAM KEE LRT STATION[PW1],walking,walk,138,BEF PUNGGOL DR (65481),walking,walk,217,AFT PUNGGOL DR (65489),walking,walk,,,,,,,,
8A SENTUL CRESCENT TEMPORARY SITE OFFICE SINGAPORE 828655,HDB,1.4091606,103.9036891,139,SAM KEE LRT STATION[PW1],walking,walk,244,AFT PUNGGOL DR (65489),walking,walk,263,BEF PUNGGOL DR (65481),walking,walk,276,BLK 312 CP (65461),walking,walk,,,,
10 SENTUL CRESCENT SAM KEE LRT STATION SINGAPORE 828851,HDB,1.4096127,103.9048316,3,SAM KEE LRT STATION[PW1],walking,walk,157,BEF PUNGGOL DR (65481),walking,walk,183,AFT PUNGGOL DR (65489),walking,walk,393,BLK 312 CP (65461),walking,walk,,,,
37 PUNGGOL FIELD PRIVÉ SINGAPORE 828809,HDB,1.4006763,103.9046998,212,COVE LRT STATION[PE1],walking,walk,73,OPP BLK 199C (65081),walking,walk,84,AFT PUNGGOL RD (65209),walking,walk,143,OPP BLK 296 (65089),walking,walk,,,,
39 PUNGGOL FIELD PRIVÉ SINGAPORE 828810,HDB,1.4011064,103.904428,268,COVE LRT STATION[PE1],walking,walk,87,AFT PUNGGOL RD (65209),walking,walk,100,OPP BLK 199C (65081),walking,walk,155,OPP BLK 296 (65089),walking,walk,,,,
100 PUNGGOL FIELD BRIGHT HILL EVERGREEN HOME SINGAPORE 828811,HDB,1.392049,103.9153415,288,RIVIERA LRT STATION[PE4],walking,walk,154,AFT PUNGGOL FIELD (65529),walking,walk,241,RIVIERA STN EXIT A (65239),walking,walk,252,RIVIERA STN EXIT B (65231),walking,walk,,,,
30 PUNGGOL FIELD MASJID AL-ISLAH SINGAPORE 828812,HDB,1.4012199,103.9014812,345,PUNGGOL MRT STATION[NE17],walking,walk,101,OPP BLK 272C (65341),walking,walk,135,BLK 272C (65349),walking,walk,168,OPP BLK 201A (65201),walking,walk,,,,
36 PUNGGOL FIELD EDGEFIELD SECONDARY SCHOOL SINGAPORE 828814,HDB,1.4001793,103.9021412,439,COVE LRT STATION[PE1],walking,walk,115,OPP BLK 201A (65201),walking,walk,205,AFT PUNGGOL RD (65209),walking,walk,238,OPP BLK 272C (65341),walking,walk,,,,
80 PUNGGOL FIELD HDB PUNGGOL BRANCH SINGAPORE 828815,HDB,1.3934432,103.9136646,128,CORAL EDGE LRT STATION[PE3],walking,walk,215,CORAL EDGE STN EXIT B (65171),walking,walk,216,AFT PUNGGOL FIELD (65529),walking,walk,217,CORAL EDGE STN EXIT A (65179),walking,walk,,,,
